filename,filepath,mean_intensity,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_r,mean_g,mean_b
TCGA-G9-6363-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_5.png,0.6596707971403303,513.088068910095,0.08461383365299141,0.011870547696797814,0.8440513699192094,0.861964,0.65206563,0.8003434
TCGA-HE-7129-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_7.png,0.4413203837244752,927.5216899699849,0.05627093024924155,0.009114727943442563,0.7764989265858322,0.71647525,0.3932839,0.55224735
TCGA-HE-7129-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_8.png,0.43748268120929135,848.2419019791141,0.058726492202720665,0.009652146900407754,0.774775614057864,0.7262769,0.3637709,0.5467805
TCGA-HE-7130-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_4.png,0.40980982516786435,472.0336624242529,0.08536854609580137,0.013333001324548711,0.8293971182067045,0.6559794,0.36463648,0.5057169
TCGA-38-6178-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_8.png,0.47768729702479307,333.7062540121351,0.09123252758971982,0.012289498536415372,0.8912276532024875,0.6977432,0.42051494,0.5946586
TCGA-HE-7128-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_10.png,0.621816537670427,634.015618454673,0.06860313936314764,0.010940905264804004,0.8039544259761985,0.7669151,0.59631866,0.70630467
TCGA-HE-7128-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_4.png,0.5839266768980771,629.467294205618,0.0721329709339341,0.011487431064224216,0.7887424067300453,0.77040136,0.540945,0.702983
TCGA-G9-6348-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_4.png,0.5862034019865412,398.5700528086251,0.08483096611416689,0.011540430598504835,0.8728919631734827,0.7820859,0.5443398,0.7040272
TCGA-B0-5711-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_9.png,0.5631753432452266,427.87729121269246,0.08187112792525164,0.010561644891709196,0.8962803881122529,0.73191947,0.51070416,0.66631126
TCGA-G9-6363-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_10.png,0.6848845662544369,512.5208885991655,0.08660695266298653,0.012254953063153495,0.8541454730932946,0.8445576,0.68619335,0.82304287
TCGA-G9-6348-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_8.png,0.6101889539975363,408.8039450618159,0.08304543628625097,0.01168426902504835,0.8589893495248235,0.7908335,0.566326,0.74942607
